indicator_basename,example_string,matched_files,count_files,rule_names,guids,has_rmm_guid
atkexcomsvc.exe,%programfiles(x86)%\ASUS\AXSP\*\atkexComSvc.exe,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
auraconnect.exe,%programfiles(x86)%\ASUS\AURACONNECT\AuraConnect.exe,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
awprocesscommands.exe,%programfiles(x86)%\Airwatch\AgentUI\AWProcessCommands.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
balbixupdate.exe,%programfiles(x86)%\Balbix\Update\BalbixUpdate.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
besclient.exe,%programfiles(x86)%\BigFix Enterprise\BES Client\BESClient.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
bndaemon.exe,%programfiles(x86)%\Bradford Networks\Persistent Agent\bndaemon.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
bootcfg.exe,%systemroot%\system32\bootcfg.exe,asr_lua_17.bin,1,Block rebooting machine in Safe Mode,,no
braveupdate.exe,%programfiles(x86)%\BraveSoftware\Update\BraveUpdate.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
buaappnt.exe,%windir%\system32\buaappnt.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
care center,%programfiles(x86)%\Acer\Care Center,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
cb.exe,%windir%\CarbonBlack\cb.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
ccm32bitlauncher.exe,%windir%\CCM\Ccm32BitLauncher.exe,asr_lua_19.bin,1,Block Process Creations originating from PSExec & WMI commands,3216b490-71ee-4a94-b228-13b1c1582e3b,no
ccmexec.exe,%programfiles%\SMS_CCM\CcmExec.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
changeauditor.service.exe,%programfiles%\Quest\ChangeAuditor\Service\ChangeAuditor.Service.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
check_mk_agent.exe,%programfiles(x86)%\checkmk\service\check_mk_agent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
chkdsk.exe,%windir%\system32\chkdsk.exe,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
cisco secure client,%programfiles(x86)%\Cisco\Cisco Secure Client,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
ciscod.exe,%programfiles(x86)%\Cisco\Cisco HostScan\bin\ciscod.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
clear.fi,%programfiles(x86)%\Acer\clear.fi,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
clienthealtheval.exe,%programfiles(x86)%\Microsoft Intune Management Extension\ClientHealthEval.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
command monitor,%programfiles%\Dell\Command Monitor,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
controlcenter,%programfiles(x86)%\Acer\ControlCenter,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
core.exe,%programfiles%\Topaz OFD\Warsaw\core.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
coresynccustomhook.exe,%programfiles(x86)%\Adobe\Adobe Sync\CoreSync\customhook\CoreSyncCustomHook.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
cpc10q.exe,%windir%\system32\spool\drivers\x64\3\CPC10Q.EXE,asr_lua_20.bin,1,Block Office applications from injecting code into other processes,,no
cpda.exe,%programfiles(x86)%\CheckPoint\Endpoint Security\Endpoint Common\bin\cpda.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
cpthost.exe,%programfiles(x86)%\Zoom\bin\CptHost.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
cpuz_asus.exe,%programfiles%\CPUID\ASUS CPU-Z\cpuz_asus.exe,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
cpuz_tuf.exe,%programfiles%\CPUID\ASUS CPU-Z\cpuz_tuf.exe,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
cuagent.exe,%programfiles%\Smart-X\ControlUpAgent\Version*\cuAgent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
d+,"pwsh(\.exe)?\""?\s+-noexit.+-file\s+\""?[a-z]:\\users\\[^\\]+\\appdata\\local\\temp\\regressionfinder\.ps1\""?\s+-launchspecificversion\s+-version\s+\d+\.\d+\.\d+\.\d+",asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
defendpointservice.exe,%programfiles%\Avecto\Privilege Guard Client\DefendpointService.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dell backup and recovery,%programfiles(x86)%\Dell Backup and Recovery,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dell data protection,%programfiles%\Dell\Dell Data Protection,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dell datasafe local backup,%programfiles(x86)%\Dell DataSafe Local Backup,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dell insights,%programfiles%\Dell\Dell Insights,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dell.techhub.instrumentation.subagent.exe,%programfiles%\Dell\DTP\InstrumentationSubAgent\Dell.TechHub.Instrumentation.SubAgent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
delldatavault,%programfiles%\Dell\DellDataVault,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
delloptimizer.exe,%programfiles%\Dell\DellOptimizer\DellOptimizer.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
demagentprocess.exe,%programfiles%\Palo Alto Networks\DEM\DEMAgentProcess.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
discagnt.exe,%programfiles(x86)%\Micro Focus\Discovery Agent\bin32\discagnt.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
discusge.exe,%programfiles(x86)%\Micro Focus\Discovery Agent\Plugins\usage\discusge.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
displaylinkhotdeskservice.exe,%programfiles%\DisplayLink Core Software\DisplayLinkHotDeskService.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dll,%programfiles(x86)%\ASUS\ArmouryDevice\dll,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
draw.io.exe,%programfiles%\draw.io\draw.io.exe,asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
driverupdate,%programdata%\Lenovo\DriverUpdate,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dropboxupdate.exe,%programfiles(x86)%\Dropbox\Update\DropboxUpdate.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
dtp,%programfiles%\Dell\DTP,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
edmserver.exe,%programfiles%\SOLIDWORKS Corp\SOLIDWORKS PDM\EdmServer.exe,asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
edpa.exe,%programfiles%\Manufacturer\Endpoint Agent\edpa.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
ein_sv.exe,%programfiles%\EPSON Projector\Easy Interactive Driver Ver.??\EIN_SV.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
eloactivatejc.exe,%programfiles%\ELO Digital Office GmbH\ELO Java Client\EloActivateJC.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
encpt.bat,"\""?.:\\windows\\system32\\cmd(\.exe)?\""?\s+\/c\s+.:\\bbl-icash\\bblkeyin\\ext\\encpt.bat",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;d7c7c745-195f-4223-9c7a-99fb420fd000;fe87d1eb-b138-42e6-bae7-9e4a186319d5,yes
energy management,%programfiles(x86)%\Lenovo\Energy Management,asr_lua_5.bin,1,Controlled folder access,d7c7c745-195f-4223-9c7a-99fb420fd000,yes
epm.exe,%programfiles%\Eracent\EPM\epm.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),d7c7c745-195f-4223-9c7a-99fb420fd000,yes
